directorId,directorName,movieId
46617,Ida Lupino,38606
36187,Bob Gosse,125360
20554,Beate Mainka-Jellinghaus,12578
120227,Dariush Mehrjui,43761
87014,Marcelo Piñeyro,27092
3776,Jean-Luc Godard,4710
82796,Nikita Mikhalkov,20714
77162,Rodrigo García,20067
133271,Bernard Borderie,44450
150150,Min Kyu-dong,54225
21771,Daniela Thomas,8902
146964,Kenneth Anger,42606
107149,Aleksandr Melnik,335724
931327,Christopher Zalla,79983
225142,Philippe de Chauveron,262391
87742,Marc Webb,400928
121585,Raúl Ruiz,140101
54827,Dave Meyers,27455
9956,Chris Marker,203226
93561,Aleksi Mäkelä,20164
68424,Michael Powell,49225
65429,Kunihiko Yuyama,10991
1051714,Rene Martinez Jr.,81470
1271492,Philip Zlotorynski,27404
74192,Stephen Fung,149085
78108,Isaac Florentine,117923
120226,Mohsen Makhmalbaf,289174
146975,Tarun Mansukhani,14071
1685110,Pedro Urrutia,418072
219861,Dinesh D'Souza,276918
105084,Cirio H. Santiago,119586
89193,Carlo Verdone,37768
63937,Albert Pyun,243856
1347205,Gorčin Stojanović,284154
89766,Dylan Avery,23116
39743,Henry Levin,106833
2725,Rainer Werner Fassbinder,42203
116938,André Mélançon,37168
12648,Bob Dolman,9034
67632,Peter Markle,18638
937570,Douglas Buck,83727
121798,Joko Anwar,98368
10400,Barbra Streisand,10269
11401,John Woo,69161
159582,Zale Dalen,124409
6818,Werner Herzog,146473
32495,Sergio Grieco,200867
71852,Paul Sabella,72850
4037,Ron Shelton,4911
587376,Paula van der Oest,16539
240363,Laurie Gwen Shapiro,65075
1052203,Gianluca Ansanelli,166262
15254,Emir Kusturica,210365
24882,Jacques Demy,85942
87565,Savage Steve Holland,25450
588701,Des McAnuff,17711
5917,Ernie Barbarash,24051
10491,Paul Verhoeven,12775
182690,Matthew Thompson,257912
1121490,Jean Flynn,24057
58689,Neil LaBute,77469
1385188,Michael Matheson Miller,302818
45572,Ruggero Deodato,30877
28445,Niki Stein,139862
103509,Eloy de la Iglesia,115909
6400,Tom DiCillo,37659
1167437,Bob Swerer Jr.,14463
39996,Sidney Lumet,4916
8929,Charles Crichton,623
1183990,Egidio Coccimiglio,201847
72496,Yôji Yamada,253232
1047497,Christian Bisceglia,159211
1144092,Matt Johnson,159770
1435343,John Wilson,43477
51918,Harmony Korine,102858
5342,Mike Nichols,11000
14614,Joseph Vilsmaier,46636
10316,Theo Angelopoulos,111988
32096,Pierre Granier-Deferre,12266
30711,Kenneth Lonergan,44754
552978,Robert Krause,25395
239637,Jérôme Bonnell,299715
76247,Charles Herman-Wurmfeld,10327
97618,David DeCoteau,27674
41029,Bernard Campan,37653
90510,Satoshi Kuwabara,366170
78160,Luca Guadagnino,324807
1072375,Kim Seong-soo,280612
91455,Yorgos Javellas,163791
231521,Eric Styles,49060
2294,Robert Rodriguez,12279
88077,Alex Zamm,299582
1582001,Peter Molloy,409820
99346,Stephen Roberts,27986
87355,Mastan Alibhai Burmawalla,83382
64875,Chris Walas,10344
914892,Rohit Dhawan,79990
81013,Juan Taratuto,311215
6220,Gurinder Chadha,455
78268,Ryuichi Hiroki,287493
40864,Andrew Bujalski,40769
133004,Narciso Ibáñez Serrador,43751
81749,Manoel de Oliveira,49685
104876,James A. Contner,264560
84034,Clarence Brown,112284
11983,Alain Resnais,60623
556084,Simone North,66113
1103,Bill Duke,14834
117794,Chris Morris,26146
119891,Puri Jagannath,138667
18898,Rob Minkoff,10756
74881,Rocco Urbisci,34509
8750,Caleb Deschanel,57725
1424388,Ben Blaine,323694
100793,Reginald Le Borg,46184
64950,Charles Swenson,36751
38906,Katja Rupé,12578
1331822,Mauricio Kagel,277459
544653,Lionel Steketee,248390
105251,Severin Eskeland,29923
21677,Barnaby Thompson,37565
8685,Andrew Niccol,253626
89924,William Clemens,158113
4135,Robert Redford,16619
327,Mekhi Phifer,24701
32375,Mario Monicelli,20914
1538892,Hooroo Jackson,358238
1043877,Craig Teper,81515
2228,Sean Penn,5915
22020,Barbara Kopple,2152
21792,George Gallo,18828
933247,Lionel Rogosin,88051
3663,Jerry Lewis,15788
93905,Allan Dwan,28345
64796,Tom Holland,10585
107547,Ryutaro Nakamura,31034
224419,Stefan Jarl,56500
82751,Fred F. Sears,277809
17880,Wesley Strick,79593
80671,John Sanford,13700
70835,Jonathan R. Betuel,18252
14855,Frank Borzage,22649
1219477,Madellaine Paxson,257117
1646178,Juan Reina,384262
1008387,Dzhanik Fayziev,53129
1380602,Diego Araujo,297641
96369,Carlos Saura,29008
1673803,Roger Mainwood,413770
94011,Bill Melendez,24251
1681431,Rain Rannu,416635
10316,Theo Angelopoulos,48336
1077298,Fay Andersen,123092
1199644,Ahmed El Maanouni,215407
16888,Ralph Nelson,29146
1441200,Scott Freiman,442491
3774,Joshua Sinclair,51175
567202,Flemming Quist Møller,16049
152456,Sarah Burns,124067
27005,Don Michael Paul,407375
230714,Sergey Ginzburg,430988
18308,Steve Barron,1498
225893,Niall MacCormick,72842
1019955,Shyam Ramsay,71064
1155930,David Boone Wilson,173168
6198,Vondie Curtis-Hall,9917
10781,Michael Apted,1945
90864,Charles Grosvenor,25587
57639,Tonino Valerii,143754
550045,Jeff Zimbalist,53190
1284691,Yoshihiro Ueda,38594
56851,Victor Cook,13204
1668641,Robert Veze,96105
17494,Dennis Dugan,11077
235150,Masahiko Nagasawa,100923
11472,Irwin Winkler,15237
1481356,Ben Jehoshua,346170
110783,Lauri Törhönen,41141
1331163,Sam Esmail,276908
173667,Julian Farino,295144
97278,Atıf Yılmaz,31412
1269623,Andrea Muzzi,338079
24281,Vittorio Taviani,41648
18574,Budd Boetticher,61431
4610,John Landis,92060
1075004,Nenad Cicin-Sain,121822
876,Jonathan Hensleigh,51209
228177,William Kaufman,20270
112252,Kazuo Yamazaki,35105
240735,Antonio Negret,82485
143385,Fred C. Newmeyer,42367
81199,Sean McGinly,23604
15810,Ron Clements,9994
78860,Terry Cunningham,45302
57492,Morgan Spurlock,9372
1138584,Vlasta Janečková,126555
57206,Sally Potter,26738
107463,Del Tenney,93890
1335494,Jonathan Rosenblit,278738
25744,Pierre Gill,22085
3776,Jean-Luc Godard,79591
10491,Paul Verhoeven,633
54060,Jakob Ziemnicki,8209
71871,Sergei Bodrov Jr.,19495
80762,Naoyuki Tomomatsu,36836
84034,Clarence Brown,52239
137442,Pyotr Buslov,62276
9956,Chris Marker,186766
56106,Charles Shyer,11215
239934,Eiichi Yamamoto,85398
152510,Ian Barry,102909
120127,Gennaro Nunziante,35554
29471,Richard Franklin,17212
5763,Jacques Tati,778
933277,Aitor Merino,234155
2746,Elia Kazan,33667
147112,Marco Martins,53042
32802,Travis Fine,105526
1024945,Evgeniy Abyzov,164502
216925,Margaret Brown,253262
10076,Lewis Gilbert,691
1031166,Thanasis Vengos,185111
64131,Courtney Hunt,10183
1489560,Robin Pront,351037
110962,Steven Okazaki,33588
81355,Yukihiko Tsutsumi,36683
76381,David Butler,86360
33062,Curtis Bernhardt,114081
103393,Jacques Becker,45537
42309,Tibor Takács,112947
628,Isao Takahata,149871
9880,Sam Shepard,143547
72197,Ferzan Ozpetek,43584
144812,Pascale Pouzadoux,15709
8876,Randal Kleiser,44507
583881,Nobuhiro Yamashita,83214
83534,Karl DiPelino,18755
10395,Jon Poll,8669
27146,Robert Lieberman,352128
14643,William A. Wellman,37650
35734,Aaron Seltzer,10073
89113,John Robert Hoffman,21765
237770,Miguel Faria Jr.,359807
564949,Sonny Mallhi,347944
9730,Jean Cocteau,4558
20310,Takashi Shimizu,252391
69488,Nanni Moretti,36108
563813,Alex Ollé,71786
107276,Sergio Garrone,74197
14860,Victor Saville,99351
9740,René Clément,38421
134604,Ben Ketai,257874
1233895,Michelle Johnston,407655
57434,Amy Heckerling,73935
507196,Martin Jern,80362
240,Stanley Kubrick,247
97140,Jerami Cruise,24837
106491,Mark Griffiths,52736
58689,Neil LaBute,14585
215917,Sekhar Kammula,199160
437833,Patricia Riggen,65218
125091,Zhang Yuan,97943
997819,Deepak Sareen,232795
12238,David Lean,46995
57359,Neal Israel,180162
80704,Shintarô Katsu,40644
18927,Ralf Westhoff,271433
280,Terry Gilliam,36819
163412,Jack Smith,47122
31074,Kinji Fukasaku,3176
936236,Harrison Smith,248633
185050,John Paddy Carstairs,38364
588736,Matt Wolf,328799
4610,John Landis,9080
46282,Peter Stuart,42082
225896,Benoît Pétré,38399
113799,Frank Perry,38096
38774,Ray Lawrence,4657
557208,Alex Pires,69803
14643,William A. Wellman,43499
19842,José Luis Cuerda,65795
229351,Yury Bykov,285700
68573,Walt Becker,13163
19304,John Schlesinger,26535
108,Peter Jackson,122
1427193,Aleksey German Jr,12428
122969,Edward Sedgwick,201695
70905,Vadim Jean,11910
1170612,Nalan Kumarasamy,189227
234400,Nicolo Donato,433082
122402,Kari Väänänen,22857
15042,Arlene Sanford,21220
21879,Simon Wells,9837
44878,Nathan H. Juran,89242
8823,Raoul Walsh,28963
129284,William J. Cowen,84505
228762,Stevan Filipović,57186
3776,Jean-Luc Godard,114982
20412,Michael Anderson,2897
137400,Lloyd French,44775
1106620,Ibrahim El-Batout,137079
130959,Kiran Rao,54890
1449268,James D. Cooper,250756
9789,Robert Altman,9465
1870,Gernot Roll,12632
8844,Lawrence Kasdan,3101
23968,Phil Alden Robinson,4614
29571,John S. Robertson,71067
1357,Christopher Doyle,2266
6593,John Huston,50117
1082436,Ashim Ahluwalia,126318
15557,Bill Condon,50620
19224,Gregg Araki,46837
2087,Richard Fleischer,31713
15798,Lesli Linka Glatter,32144
84157,Moacyr Góes,19147
220691,Laura Poitras,40768
2087,Richard Fleischer,42661
107414,Philip Saville,250096
550475,Fyodor Khitruk,36162
27676,Robert Markowitz,47369
12011,William Castle,29829
114334,David Michôd,354287
29009,Ken Kwapis,17414
1254240,Yoshio Kuroda,48661
63550,Tom McLoughlin,37432
981854,Janet Grillo,70264
940789,Cliff Roquemore,34792
2589,Terry George,354859
37360,Henry Hathaway,199072
1198799,Alexij Kharitidi,214157
82413,Jack Conway,31773
230715,Renat Davletyarov,338517
38250,James B. Clark,19893
20382,Jeff Betancourt,14913
14643,William A. Wellman,17687
1201756,Dan Forrer,217129
7501,Ronald Neame,32030
94218,Roy Del Ruth,108209
81749,Manoel de Oliveira,44411
141696,Hari,62756
190,Clint Eastwood,37917
80172,Marty Callner,28630
21053,John Dahl,25284
69219,Boris von Sychowski,11376
37361,Anatole Litvak,258384
16410,Jules Bass,40246
39779,Peter Collinson,40350
581415,Leyla Yılmaz,77241
33558,Howard Ziehm,3687
69912,Dominique Deruddere,47587
82564,Liv Corfixen,291868
225723,Aleksandr Ptushko,118153
65615,Wych Kaosayananda,286548
137660,Jaak Kilmi,322317
143671,Aleksey Fedorchenko,102858
90522,Daniel Mann,127475
76910,Christophe Honoré,93188
1927,Blake Edwards,10261
138006,Frederick Wiseman,114390
51955,Sharon Bridgeman,7092
23393,Barbet Schroeder,22521
142013,Gareth Evans,159117
101802,Patrick Durham,64325
14674,George Cukor,120862
18957,Harald Philipp,19199
17282,Takashi Miike,120852
9855,Terence Young,32665
142603,Julie Dash,49635
120226,Mohsen Makhmalbaf,43771
1037667,Leonid Trauberg,151068
110783,Lauri Törhönen,80256
776,Eddie Murphy,9085
1462090,Joe Lee,338309
19093,George Marshall,117992
19416,Ondi Timoner,34015
10781,Michael Apted,27196
32083,Christopher Frank,25290
228729,Lev Kuleshov,32928
1576220,Letia Clouston,417936
67813,Baltasar Kormákur,136400
1059571,Justin Simien,114750
545083,Andrew Duncan,192911
930713,Marialy Rivas,84354
1038509,Blue Hadaegh,45115
36804,Peter Chelsom,9821
26959,Samuel Fuller,86244
77965,Morten Tyldum,15973
23393,Barbet Schroeder,6071
57607,Stephen Chow,37702
16848,Rob Zombie,104755
12160,Satyajit Ray,42092
38585,Marino Girolami,7216
125398,Leslie Arliss,41996
121216,Hawley Pratt,38060
224114,Francesca Archibugi,56400
566275,Aram Rappaport,72525
57630,Peter Cattaneo,35944
4387,François Ozon,302
108987,William A. Seiter,246299
5140,Wes Craven,33016
96387,Petr Zelenka,122794
77964,Mike Barker,15184
3776,Jean-Luc Godard,26298
1031128,David Marqués,109690
937133,James Spione,261810
1082623,Ryuichi Takamori,54860
137496,Arvo Kruusement,46809
72467,Thaddeus O'Sullivan,125587
16294,Jonathan Demme,37923
1037658,James H. White,195535
583394,Dorota Kędzierzawska,82027
202122,Lee Rose,85887
262055,Robert Meyer Burnett,13533
608,Hayao Miyazaki,16859
13776,John Frankenheimer,982
89745,Jean Yarbrough,23104
41549,Andrew Fleming,10635
77089,Ken Marino,425134
1135290,Siegfried,48854
100888,Chuck Jones,53220
1082350,Susan Lambert,339888
55476,Nicholas Hytner,328589
11195,Gérard Oury,14257
77309,Daniel Cohen,85872
1126,Krzysztof Kieślowski,49098
4014,Paul W.S. Anderson,45549
91499,Kevin Dowling,36614
138076,Ray Dennis Steckler,78250
142594,Les Blank,126423
69392,Charles Walters,113823
64508,Sidney J. Furie,161565
442286,Patrick Johnson,387999
57641,Dino Risi,63071
132964,Drake Doremus,301875
168683,Christopher Smith,173491
61357,Geoffrey Sax,387444
608,Hayao Miyazaki,158483
90667,Hanna Sköld,23947
69946,Bud Yorkin,123049
230360,Kwon Soo-kyeong,426166
574240,Josecho de Linares,75232
78021,Lloyd Kaufman,14005
55587,Peter Stebbings,34769
563461,Stan Brakhage,126692
4090,Shirley MacLaine,95136
1106693,Andrew Droz Palermo,323435
122449,Steve James,250766
72197,Ferzan Ozpetek,97899
107446,Phil Lord,64688
44130,Paul Lynch,62768
6817,Agnès Varda,44379
12964,Michael Ritchie,9749
33534,Gwen Wetzler,19386
1214133,Lamont Johnson,167262
1383170,Ben O'Brien,253612
76408,Shoji Kawamori,60964
65879,Kristian Levring,205481
12840,John Badham,4954
1401440,Lasse Barkfors,302502
112117,Carlos Diegues,42167
208527,Yann Demange,252178
23532,Jason Bateman,209403
10707,Terry Jones,47168
70027,Jerry Calà,120922
202122,Lee Rose,52805
64877,Rod Daniel,10345
1214860,Linda Mendoza,24979
26760,Tsui Hark,49291
76100,Ben Stassen,113271
18598,Ishirô Honda,43015
67106,Robert Sarkies,119634
10038,Walter Carvalho,59474
1211732,Boris Malagurski,64924
23683,Tony Cervone,347688
2042,Stephen Hopkins,1683
90818,John V. Soto,24091
18834,Giuseppe Colizzi,11874
35771,Aditya Chopra,14072
29648,Dan Curtis,13549
1138344,Ivan Silvestrini,157123
15488,Ken Loach,1926
1050044,Enrique Buchichio,87017
1564559,Jane Gull,387558
81220,Dante Lam,17082
1173102,Garth Davis,334543
1156073,Andy Kolker,173300
145228,Jalmari Helander,48395
3087,Robert Duvall,324333
1044803,Wojciech Marczewski,168819
1758251,Natalia Brozynska,441826
1213778,Michael J. Weithorn,65056
67971,Franco Castellano,38262
26134,Roy Ward Baker,39288
25558,Don Chaffey,167882
30956,Jesús Franco,19095
121873,Debra Granik,40876
86290,Derek Jarman,43654
2710,James Cameron,31646
1178463,Edward L. Marin,198143
122740,Sergiu Nicolaescu,36662
37577,Bigas Luna,42002
82518,Paul Ziller,34862
37360,Henry Hathaway,43419
115279,Fredrik Gertten,324260
933164,Faruk Aksoy,89584
8636,Cecil B. DeMille,72241
64114,Edward Dmytryk,39209
107571,Olaf Lubaszenko,14224
1348134,Áron Mátyássy,352917
13,Albert Brooks,25890
929662,Konstantin Khudyakov,83492
54050,Mark Waters,203739
12711,R.D. Robb,37857
1077998,Juan Carlos Medina,123362
15858,Tim Hunter,57683
64141,David Gordon Green,14054
129059,Vincenzo Salemme,61314
10601,Joseph L. Mankiewicz,993
100888,Chuck Jones,236696
1129755,Shunichi Hirano,76822
131884,Cindy Kleine,44997
133518,Masahiro Shinoda,45713
46617,Ida Lupino,74122
67632,Peter Markle,10958
1035867,Tom Thurman,239706
8300,Kevin Reynolds,20348
1156138,Nicola Caulfield,173327
183,Kouji Morimoto,42994
110348,William Heise,144393
131668,Nathan Frankowski,75861
6737,Jay Roach,77953
68359,Christian I. Nyby II,228257
1162816,Deborah Anderson,178862
37535,Siegfried Hartmann,4652
14838,James Bridges,14328
81104,Robert Parigi,16973
97704,Gil Bettman,27408
228439,Gaston Biraben,21616
89924,William Clemens,47883
971550,Irina Poplavskaya,148430
106345,Neri Parenti,41663
135795,Todd Berger,70917
105313,James Mottern,29406
94218,Roy Del Ruth,120837
16002,Gene Nelson,42783
93904,Irving Rapper,68443
54441,James Ivory,107282
1177843,Aage Rais-Nordentoft,56245
119195,Benjamin Rocher,37905
120870,Paul Miller,37406
19969,Pat O'Connor,12723
55075,Jeff Wadlow,339396
102429,Roger Corman,29066
19457,Mark Robson,42541
1248900,Marty Pasetta,345896
132964,Drake Doremus,158907
994161,Michael Audley,92189
18635,Ted Post,217085
127483,József Gémes,37587
150641,Gary Halvorson,16112
1027738,Donovan Cook,16690
227083,Kirill Kuzin,57889
235876,Andrey Smirnov,107705
123738,Joji Matsuoka,309028
931952,Lee Isaac Chung,57654
90667,Hanna Sköld,358907
1126,Krzysztof Kieślowski,10754
1121179,André Calmettes,46758
14520,John Sturges,14554
107395,Nick Willing,314065
93906,Robert Z. Leonard,245268
100664,Charles F. Haas,37066
121781,Risto Jarva,161273
1024246,Sébastien Pilote,190876
1167794,Jason Chaet,158231
1907940,Mark Devries,234555
110695,Majid Majidi,54254
8574,Walter Salles,1653
137427,Denis Villeneuve,35650
1497207,David de Vos,268021
83784,Jan Švankmajer,18888
1373888,Sotiris Tsafoulias,421365
233375,Pavel Kadochnikov,302436
40192,Marc Connelly,95015
82796,Nikita Mikhalkov,301016
1426405,Amy S. Weber,325113
55038,Philip Haas,8447
66548,Paul Weiland,24828
1566166,Mark Lewis,47867
78157,Lindsay Anderson,26639
71338,Holly Goldberg Sloan,58669
125910,John Ward,97938
1314015,Sydney Sibilia,406385
236583,Darin Ferriola,18517
51677,Gordon Douglas,61501
4415,Federico Fellini,42236
16862,Claude Lelouch,34280
90228,Mark Obenhaus,23524
70862,Richard Thorpe,18692
1026369,Rene Perez,299730
52909,Masato Harada,8415
543592,Annette K. Olesen,16031
1223530,Mike Nichols,58792
56338,Andrew R. Jones,24357
20665,Rachid Bouchareb,39358
38572,Gavin Grazer,4613
932644,Gunasekhar,94965
13953,Edward F. Cline,53598
44554,Alain Berbérian,39386
4590,Russ Meyer,5722
223520,John D. Lamond,55996
134102,Jun Ichikawa,94790
73499,Bruce McCulloch,14561
207718,Mika Ninagawa,104524
13015,Phillip Noyce,88285
234103,Markus Imboden,290043
7187,Richard Donner,526
40213,Feo Aladag,256108
68,Fritz Lang,560
44878,Nathan H. Juran,93562
945058,Tom Rice,152023
1621466,Edward Evers-Swindell,309879
1134732,Jamie Luk Kim-Ming,64348
155598,Leslie Libman,27260
146793,Alberto Lattuada,276155
60074,Jeff Garlin,13066
5561,Antonio Margheriti,28532
124831,Glenn Leyburn,130593
146964,Kenneth Anger,191476
142276,Ariel Schulman,336455
82259,Jon Small,47479
44807,James Signorelli,60199
115891,Chris Hegedus,139230
99436,Chang Cheh,41378
1807082,Ryan Simons,455188
146438,Bertrand Bonello,221667
126467,Christopher N. Rowley,350505
30647,Mel Welles,3122
56710,Oliver Parker,23488
74112,Fabien Onteniente,167364
223275,Kate Davis,55852
38689,John Flynn,134746
1005696,Mani Haghighi,461088
933181,Marek Losey,15282
72005,Christian Vincent,329809
18889,Mic Rodgers,10366
1601656,Luo Dong,391578
12238,David Lean,851
190,Clint Eastwood,20187
55934,Taika Waititi,246741
86981,Paul Oremland,21001
1152191,Olga Malea,194548
1713740,Jung-hoon Kim,264746
122506,Steven Hahn,32147
13284,Stanley Donen,17640
35269,Dick Sebast,20756
6817,Agnès Varda,63318
43652,Takashi Yamazaki,248087
149619,Nick Marck,109176
564,Richard Linklater,76
18899,Yuen Woo-ping,85014
30249,Preston Sturges,23001
56635,Steve Barker,100183
55785,Shunji Iwai,47002
3238,Merian C. Cooper,104485
125738,Daniel Espinosa,395992
1424432,Johanna Schwartz,324322
42,Lars von Trier,1951
1115707,Daihachi Yoshida,294651
35525,Richard T. Heffron,102938
115891,Chris Hegedus,57722
76978,Masaki Kobayashi,101740
35318,Ken Annakin,25872
51996,Brian Klugman,365451
57854,Cheryl Hines,27989
54222,Jean-Paul Salomé,11540
75510,Craig Monahan,254143
234646,Shimako Sato,24410
222443,Bud Greenspan,122190
54469,Michael Almereyda,309299
11091,Brett Ratner,2109
57895,Robert Harmon,361263
21792,George Gallo,92000
53861,Susan Seidelman,11157
29744,John Hayes,3030
1124549,Antti Haikala,137769
96323,Marcel Sarmiento,33586
20674,Thomas Langmann,139156
228696,Jean-Julien Chervier,73881
73289,Conor McPherson,33175
149125,Dominic James,53861
94264,Casper Andreas,360022
1039971,Ulrike Ottinger,273890
1066705,Vince Marcello,204582
72891,Amando de Ossorio,28690
19304,John Schlesinger,2990
52961,Dennis Gansel,52587
122778,Constantin Popescu,39376
100036,D.W. Griffith,31509
84470,Ilan Duran Cohen,142023
87700,H. Bruce Humberstone,82937
98132,Jim Wynorski,95493
2636,Alfred Hitchcock,31930
12160,Satyajit Ray,41781
94063,Waldemar Krzystek,25667
976812,Jeff Stewart,248781
72952,Grant Harvey,58720
27923,Pen Tennyson,87060
6448,Arthur Penn,70199
5812,Furio Scarpelli,82114
